Datetime,Mission ID,Mission,Mission Attempt,Doll Type,Doll Name,Doll Rarity,Doll Core,Equip Type,Equip Name,Equip Rarity
2024-06-04 02:12:02,11518,Ceaseless Mockery EX,105,SMG,PP-2000,2,0,,,
2024-06-04 02:12:39,11518,Ceaseless Mockery EX,105,SMG,Spectre M4,2,0,,,
2024-06-04 02:12:39,11518,Ceaseless Mockery EX,105,MG,AAT-52,2,0,,,
2024-06-04 02:14:34,11518,Ceaseless Mockery EX,106,RF,FF FN49,2,0,,,
2024-06-04 02:15:13,11518,Ceaseless Mockery EX,106,RF,M14,3,1,,,
2024-06-04 02:15:56,11518,Ceaseless Mockery EX,106,SMG,PP-2000,2,0,,,
2024-06-04 02:16:36,11518,Ceaseless Mockery EX,106,HG,Bren Ten,2,0,,,
2024-06-04 02:16:36,11518,Ceaseless Mockery EX,106,RF,SKS,2,0,,,
2024-06-04 02:18:19,11518,Ceaseless Mockery EX,107,HG,C96,3,1,,,
2024-06-04 02:18:58,11518,Ceaseless Mockery EX,107,SMG,Type64,2,0,,,
2024-06-04 02:19:35,11518,Ceaseless Mockery EX,107,SMG,UMP45,4,3,,,
2024-06-04 02:20:15,11518,Ceaseless Mockery EX,107,AR,Galil,2,0,,,
2024-06-04 02:20:15,11518,Ceaseless Mockery EX,107,HG,FF FNP9,2,0,,,
2024-06-04 02:22:12,11518,Ceaseless Mockery EX,108,HG,M1911,2,0,,,
2024-06-04 02:22:54,11518,Ceaseless Mockery EX,108,MG,MG34,2,0,,,
2024-06-04 02:23:36,11518,Ceaseless Mockery EX,108,RF,SKS,2,0,,,
2024-06-04 02:24:16,11518,Ceaseless Mockery EX,108,AR,Galil,2,0,,,
2024-06-04 02:24:16,11518,Ceaseless Mockery EX,108,HG,Bren Ten,2,0,,,
2024-06-04 02:25:34,11518,Ceaseless Mockery EX,109,SMG,PP-2000,2,0,,,
2024-06-04 02:26:14,11518,Ceaseless Mockery EX,109,RF,FF FN49,2,0,,,
2024-06-04 02:26:54,11518,Ceaseless Mockery EX,109,RF,FF FN49,2,0,,,
2024-06-04 02:27:37,11518,Ceaseless Mockery EX,109,RF,SKS,2,0,,,
2024-06-04 02:27:37,11518,Ceaseless Mockery EX,109,HG,M1911,2,0,,,
2024-06-04 02:29:06,11518,Ceaseless Mockery EX,110,AR,Galil,2,0,,,
2024-06-04 02:29:47,11518,Ceaseless Mockery EX,110,SMG,Ingram,3,1,,,
2024-06-04 02:30:31,11518,Ceaseless Mockery EX,110,MG,AAT-52,2,0,,,
2024-06-04 02:31:13,11518,Ceaseless Mockery EX,110,HG,P290,4,3,,,
2024-06-04 02:31:13,11518,Ceaseless Mockery EX,110,HG,Makarov,3,1,,,
2024-06-04 12:16:10,500831,Ruins of the Earth Alter - III,6,HG,Bren Ten,2,0,,,
2024-06-04 12:17:20,500831,Ruins of the Earth Alter - III,6,HG,FF FNP9,2,0,,,
2024-06-04 12:17:55,500831,Ruins of the Earth Alter - III,6,HG,M1895,2,0,,,
2024-06-04 13:55:52,500931,Radiation Zone - VI,5,HG,P38,2,0,,,
2024-06-04 13:57:22,500931,Radiation Zone - VI,5,SMG,M38,2,0,,,
2024-06-04 13:57:57,500931,Radiation Zone - VI,5,SMG,PP-2000,2,0,,,
2024-06-04 13:58:31,500931,Radiation Zone - VI,5,SMG,MP40,2,0,,,
2024-06-04 14:02:06,500866,Sanctum of Totems - III,1,AR,FF F2000,2,0,,,
2024-06-04 14:02:40,500866,Sanctum of Totems - III,1,SMG,M38,2,0,,,
2024-06-04 14:03:13,500866,Sanctum of Totems - III,1,AR,FF F2000,2,0,,,
2024-06-04 14:04:44,500866,Sanctum of Totems - III,1,SMG,Type64,2,0,,,
2024-06-04 14:04:44,500866,Sanctum of Totems - III,1,SMG,Type64,2,0,,,
2024-06-04 14:08:12,90001,Petite Courrier I,3,,,,,BM 3-12X40,BM 3-12X40,2
2024-06-04 14:09:43,90001,Petite Courrier I,3,,,,,PEQ-2,PEQ-2,2
